Trainer: 2026-05-03 23:19:04,460 [INFO] use_for_loop=False
Trainer: 2026-05-03 23:19:05,679 [INFO] Start to train for 3000 iterations.
Trainer: 2026-05-03 23:26:37,497 [INFO] Iter=1010, size=128, max=210.3951, avg=153.5030, min=6.6574, std=54.1046
Trainer: 2026-05-03 23:26:43,338 [INFO] Iter=1020, size=128, max=227.2257, avg=166.9249, min=3.9383, std=53.9489
Trainer: 2026-05-03 23:26:48,679 [INFO] Iter=1030, size=128, max=305.5437, avg=211.8438, min=10.8271, std=79.5342
Trainer: 2026-05-03 23:26:53,513 [INFO] Iter=1040, size=128, max=237.0190, avg=165.8540, min=5.7004, std=66.9591
Trainer: 2026-05-03 23:26:58,138 [INFO] Iter=1050, size=128, max=68.5265, avg=54.7123, min=5.5235, std=15.1025
Trainer: 2026-05-03 23:26:58,160 [INFO] [TEST] Iter=1050, #tests=32, max=527.5259, avg=311.0326, min=0.1732, std=204.0893
Trainer: 2026-05-03 23:27:03,228 [INFO] Iter=1060, size=128, max=248.7376, avg=159.9675, min=8.8554, std=64.1043
Trainer: 2026-05-03 23:27:08,254 [INFO] Iter=1070, size=128, max=356.0536, avg=214.4209, min=15.6969, std=87.9124
Trainer: 2026-05-03 23:27:12,977 [INFO] Iter=1080, size=128, max=189.2661, avg=134.0681, min=6.1943, std=52.6913
Trainer: 2026-05-03 23:27:17,626 [INFO] Iter=1090, size=128, max=305.2231, avg=206.8649, min=8.8691, std=84.0306
Trainer: 2026-05-03 23:27:23,072 [INFO] Iter=1100, size=128, max=223.1214, avg=145.1302, min=6.8731, std=56.4646
Trainer: 2026-05-03 23:27:23,090 [INFO] [TEST] Iter=1100, #tests=32, max=524.3220, avg=261.6614, min=0.3240, std=218.4172
Trainer: 2026-05-03 23:27:28,190 [INFO] Iter=1110, size=128, max=283.8617, avg=193.0348, min=14.5683, std=75.7545
Trainer: 2026-05-03 23:27:34,707 [INFO] Iter=1120, size=128, max=250.4416, avg=195.4126, min=9.4225, std=58.3953
Trainer: 2026-05-03 23:27:39,447 [INFO] Iter=1130, size=128, max=246.2421, avg=169.2190, min=7.6626, std=66.6627
Trainer: 2026-05-03 23:27:43,603 [INFO] Iter=1140, size=128, max=234.4347, avg=141.8327, min=11.5325, std=57.4219
Trainer: 2026-05-03 23:27:48,036 [INFO] Iter=1150, size=128, max=206.2911, avg=121.3042, min=13.5918, std=54.7503
Trainer: 2026-05-03 23:27:48,053 [INFO] [TEST] Iter=1150, #tests=32, max=519.0092, avg=241.6643, min=-0.0001, std=224.1902
Trainer: 2026-05-03 23:27:52,433 [INFO] Iter=1160, size=128, max=271.1035, avg=162.5413, min=18.4075, std=68.1037
Trainer: 2026-05-03 23:27:57,045 [INFO] Iter=1170, size=128, max=169.1488, avg=90.6116, min=7.6990, std=43.1068
Trainer: 2026-05-03 23:28:02,118 [INFO] Iter=1180, size=128, max=240.2359, avg=175.8159, min=7.7063, std=45.0454
Trainer: 2026-05-03 23:28:07,068 [INFO] Iter=1190, size=128, max=286.6387, avg=199.2223, min=9.2184, std=81.2546
Trainer: 2026-05-03 23:28:12,298 [INFO] Iter=1200, size=128, max=352.3759, avg=223.4256, min=7.4898, std=109.6790
Trainer: 2026-05-03 23:28:12,397 [INFO] [TEST] Iter=1200, #tests=32, max=525.9061, avg=189.2155, min=-0.0009, std=223.8578
Trainer: 2026-05-03 23:28:18,170 [INFO] Iter=1210, size=128, max=293.0479, avg=214.5958, min=4.9119, std=76.1150
Trainer: 2026-05-03 23:28:22,704 [INFO] Iter=1220, size=128, max=184.6272, avg=115.4567, min=12.9301, std=44.0505
Trainer: 2026-05-03 23:28:27,439 [INFO] Iter=1230, size=128, max=269.1797, avg=180.5792, min=8.5595, std=78.7976
Trainer: 2026-05-03 23:28:31,833 [INFO] Iter=1240, size=128, max=181.9082, avg=116.2800, min=12.0090, std=51.1204
Trainer: 2026-05-03 23:28:36,708 [INFO] Iter=1250, size=128, max=176.0573, avg=118.5702, min=9.0417, std=42.4561
Trainer: 2026-05-03 23:28:36,726 [INFO] [TEST] Iter=1250, #tests=32, max=533.7422, avg=177.1607, min=0.0394, std=225.3731
Trainer: 2026-05-03 23:28:44,492 [INFO] Iter=1260, size=128, max=257.6547, avg=167.0978, min=15.6047, std=79.8952
Trainer: 2026-05-03 23:28:49,484 [INFO] Iter=1270, size=128, max=231.2183, avg=154.0476, min=5.3357, std=55.7801
Trainer: 2026-05-03 23:28:54,134 [INFO] Iter=1280, size=128, max=232.2291, avg=164.1416, min=12.3922, std=50.3070
Trainer: 2026-05-03 23:28:59,434 [INFO] Iter=1290, size=128, max=225.1088, avg=169.1613, min=6.7220, std=58.7422
Trainer: 2026-05-03 23:29:04,551 [INFO] Iter=1300, size=128, max=267.1077, avg=175.1738, min=8.9089, std=71.5037
Trainer: 2026-05-03 23:29:04,589 [INFO] [TEST] Iter=1300, #tests=32, max=524.9166, avg=114.3101, min=-0.0003, std=189.5093
Trainer: 2026-05-03 23:29:10,240 [INFO] Iter=1310, size=128, max=263.0216, avg=185.1534, min=6.8716, std=71.7827
Trainer: 2026-05-03 23:29:17,459 [INFO] Iter=1320, size=128, max=257.6360, avg=178.5064, min=11.0040, std=70.4251
Trainer: 2026-05-03 23:29:24,972 [INFO] Iter=1330, size=128, max=214.2856, avg=148.1641, min=14.2239, std=59.0841
Trainer: 2026-05-03 23:29:30,338 [INFO] Iter=1340, size=128, max=234.4801, avg=161.4219, min=6.6704, std=62.7909
Trainer: 2026-05-03 23:29:35,363 [INFO] Iter=1350, size=128, max=166.8559, avg=95.5131, min=5.3697, std=43.4588
Trainer: 2026-05-03 23:29:35,385 [INFO] [TEST] Iter=1350, #tests=32, max=523.9150, avg=205.7416, min=-0.0134, std=219.1646
Trainer: 2026-05-03 23:29:41,867 [INFO] Iter=1360, size=128, max=176.6057, avg=122.2901, min=10.1259, std=44.5499
Trainer: 2026-05-03 23:29:51,997 [INFO] Iter=1370, size=128, max=208.8592, avg=141.4766, min=7.2175, std=57.2329
Trainer: 2026-05-03 23:30:00,626 [INFO] Iter=1380, size=128, max=212.1184, avg=149.4784, min=8.1717, std=62.7001
Trainer: 2026-05-03 23:30:10,150 [INFO] Iter=1390, size=128, max=338.8999, avg=228.1241, min=7.2019, std=98.5035
Trainer: 2026-05-03 23:30:15,663 [INFO] Iter=1400, size=128, max=276.0999, avg=193.8280, min=8.7730, std=65.0034
Trainer: 2026-05-03 23:30:15,720 [INFO] [TEST] Iter=1400, #tests=32, max=540.9404, avg=285.5178, min=0.3346, std=235.4559
Trainer: 2026-05-03 23:30:21,180 [INFO] Iter=1410, size=128, max=162.0308, avg=125.6324, min=12.2508, std=39.7129
Trainer: 2026-05-03 23:30:26,324 [INFO] Iter=1420, size=128, max=190.9271, avg=145.0808, min=5.6609, std=50.3287
Trainer: 2026-05-03 23:30:33,661 [INFO] Iter=1430, size=128, max=303.4614, avg=222.7253, min=10.4981, std=73.6506
Trainer: 2026-05-03 23:30:41,808 [INFO] Iter=1440, size=128, max=267.5458, avg=171.6318, min=9.8825, std=64.8228
Trainer: 2026-05-03 23:30:46,558 [INFO] Iter=1450, size=128, max=251.4789, avg=199.4495, min=9.1553, std=63.8479
Trainer: 2026-05-03 23:30:46,596 [INFO] [TEST] Iter=1450, #tests=32, max=511.7844, avg=119.1935, min=0.0133, std=194.6187
Trainer: 2026-05-03 23:30:50,995 [INFO] Iter=1460, size=128, max=135.4302, avg=89.4154, min=11.8295, std=33.4390
Trainer: 2026-05-03 23:31:01,467 [INFO] Iter=1470, size=128, max=233.5418, avg=140.1950, min=7.4438, std=57.2238
Trainer: 2026-05-03 23:31:06,914 [INFO] Iter=1480, size=128, max=238.2395, avg=157.4678, min=12.6124, std=64.6843
Trainer: 2026-05-03 23:31:14,489 [INFO] Iter=1490, size=128, max=187.2703, avg=143.3727, min=9.5377, std=49.5039
Trainer: 2026-05-03 23:31:19,563 [INFO] Iter=1500, size=128, max=223.5690, avg=168.6013, min=4.9444, std=61.0114
Trainer: 2026-05-03 23:31:19,610 [INFO] [TEST] Iter=1500, #tests=32, max=538.0866, avg=168.1952, min=-0.0004, std=223.6037
Trainer: 2026-05-03 23:31:26,157 [INFO] Iter=1510, size=128, max=203.0857, avg=146.7793, min=7.7228, std=45.1137
Trainer: 2026-05-03 23:31:31,271 [INFO] Iter=1520, size=128, max=268.5871, avg=187.6437, min=12.5501, std=83.6214
Trainer: 2026-05-03 23:31:35,467 [INFO] Iter=1530, size=128, max=175.5763, avg=113.7200, min=8.7130, std=48.3652
Trainer: 2026-05-03 23:31:40,034 [INFO] Iter=1540, size=128, max=280.2388, avg=131.7887, min=9.5201, std=67.3765
Trainer: 2026-05-03 23:31:45,577 [INFO] Iter=1550, size=128, max=152.9069, avg=79.6935, min=7.9381, std=46.3778
Trainer: 2026-05-03 23:31:45,628 [INFO] [TEST] Iter=1550, #tests=32, max=558.9047, avg=201.9055, min=0.2043, std=229.4816
Trainer: 2026-05-03 23:31:51,245 [INFO] Iter=1560, size=128, max=122.8356, avg=69.4226, min=2.9498, std=39.0905
Trainer: 2026-05-03 23:32:01,029 [INFO] Iter=1570, size=128, max=297.9613, avg=190.7446, min=9.1031, std=102.8797
Trainer: 2026-05-03 23:32:06,553 [INFO] Iter=1580, size=128, max=235.8678, avg=152.5439, min=7.0423, std=73.3048
Trainer: 2026-05-03 23:32:16,306 [INFO] Iter=1590, size=128, max=298.3592, avg=213.7964, min=8.8796, std=79.3895
Trainer: 2026-05-03 23:32:20,936 [INFO] Iter=1600, size=128, max=262.5638, avg=153.3743, min=10.7928, std=74.9383
Trainer: 2026-05-03 23:32:20,962 [INFO] [TEST] Iter=1600, #tests=32, max=545.2011, avg=248.0453, min=0.0274, std=232.4486
Trainer: 2026-05-03 23:32:25,015 [INFO] Iter=1610, size=128, max=229.0476, avg=152.5719, min=10.0130, std=49.3474
Trainer: 2026-05-03 23:32:29,907 [INFO] Iter=1620, size=128, max=184.2370, avg=115.6039, min=10.6227, std=51.0579
Trainer: 2026-05-03 23:32:35,073 [INFO] Iter=1630, size=128, max=250.2012, avg=158.1739, min=6.2508, std=73.3257
Trainer: 2026-05-03 23:32:40,421 [INFO] Iter=1640, size=128, max=179.7551, avg=122.4740, min=3.0537, std=42.9181
Trainer: 2026-05-03 23:32:49,645 [INFO] Iter=1650, size=128, max=306.4344, avg=193.0462, min=10.5630, std=87.0748
Trainer: 2026-05-03 23:32:49,664 [INFO] [TEST] Iter=1650, #tests=32, max=519.9938, avg=162.9193, min=0.0051, std=218.5061
Trainer: 2026-05-03 23:32:54,191 [INFO] Iter=1660, size=128, max=313.4102, avg=196.9652, min=10.4902, std=75.6784
Trainer: 2026-05-03 23:33:00,059 [INFO] Iter=1670, size=128, max=241.9243, avg=158.7414, min=7.9840, std=72.4255
Trainer: 2026-05-03 23:33:05,175 [INFO] Iter=1680, size=128, max=240.5896, avg=168.0847, min=7.0088, std=69.0897
Trainer: 2026-05-03 23:33:09,721 [INFO] Iter=1690, size=128, max=170.7172, avg=94.6405, min=7.9607, std=45.7964
Trainer: 2026-05-03 23:33:14,486 [INFO] Iter=1700, size=128, max=248.0661, avg=163.1245, min=6.2431, std=68.7679
Trainer: 2026-05-03 23:33:14,520 [INFO] [TEST] Iter=1700, #tests=32, max=529.7698, avg=255.4484, min=-0.0001, std=226.3630
Trainer: 2026-05-03 23:33:19,363 [INFO] Iter=1710, size=128, max=233.4551, avg=170.5162, min=7.8200, std=55.9337
Trainer: 2026-05-03 23:33:24,047 [INFO] Iter=1720, size=128, max=218.9935, avg=136.7045, min=12.2056, std=54.5718
